,count,country,result.taxonid,result.scientific_name,result.subspecies,result.rank,result.subpopulation,result.category
9179,10293,us,20350,Somatogyrus amnicoloides,NA,NA,NA,EX
9180,10293,us,20351,Somatogyrus aureus,NA,NA,NA,DD
9181,10293,us,20352,Somatogyrus biangulatus,NA,NA,NA,DD
9182,10293,us,20353,Somatogyrus constrictus,NA,NA,NA,DD
9183,10293,us,20354,Somatogyrus coosaensis,NA,NA,NA,CR
9184,10293,us,20355,Somatogyrus crassilabris,NA,NA,NA,EX
9185,10293,us,20349,Somatogyrus crassus,NA,NA,NA,CR
9186,10293,us,20356,Somatogyrus currierianus,NA,NA,NA,CR
9187,10293,us,20357,Somatogyrus decipiens,NA,NA,NA,DD
9188,10293,us,20358,Somatogyrus excavatus,NA,NA,NA,DD
9189,10293,us,20359,Somatogyrus hendersoni,NA,NA,NA,CR
9190,10293,us,20360,Somatogyrus hinkleyi,NA,NA,NA,DD
9191,10293,us,20361,Somatogyrus humerosus,NA,NA,NA,CR
9192,10293,us,20362,Somatogyrus nanus,NA,NA,NA,CR
9193,10293,us,20363,Somatogyrus obtusus,NA,NA,NA,DD
9194,10293,us,20347,Somatogyrus parvulus,NA,NA,NA,DD
9195,10293,us,20364,Somatogyrus pilsbryanus,NA,NA,NA,DD
9196,10293,us,20365,Somatogyrus pygmaeus,NA,NA,NA,CR
9197,10293,us,20366,Somatogyrus quadratus,NA,NA,NA,CR
9198,10293,us,20367,Somatogyrus sargenti,NA,NA,NA,DD
9199,10293,us,20368,Somatogyrus strengi,NA,NA,NA,CR
9200,10293,us,20348,Somatogyrus tenax,NA,NA,NA,NT
9201,10293,us,20369,Somatogyrus tennesseensis,NA,NA,NA,CR
9202,10293,us,189679,Somatogyrus trothis,NA,NA,NA,DD
9203,10293,us,189680,Somatogyrus tryoni,NA,NA,NA,DD
9204,10293,us,40103,Somatogyrus virginicus,NA,NA,NA,LC
9205,10293,us,20370,Somatogyrus wheeleri,NA,NA,NA,EX
9206,10293,us,60213,Somniosus microcephalus,NA,NA,NA,NT
9207,10293,us,161403,Somniosus pacificus,NA,NA,NA,DD
9208,10293,us,63925,Sonora semiannulata,NA,NA,NA,LC
9209,10293,us,20375,Sonorella allynsmithi,NA,NA,NA,LR/nt
9210,10293,us,20376,Sonorella christenseni,NA,NA,NA,LR/nt
9211,10293,us,20373,Sonorella eremita,NA,NA,NA,LR/nt
9212,10293,us,20377,Sonorella grahamensis,NA,NA,NA,LR/nt
9213,10293,us,20378,Sonorella macrophallus,NA,NA,NA,LR/nt
9214,10293,us,20374,Sonorella metcalfi,NA,NA,NA,LR/nt
9215,10293,us,20379,Sonorella todseni,NA,NA,NA,LR/nt
9216,10293,us,19892156,Sophora gypsophila,NA,NA,NA,NT
9217,10293,us,19893077,Sophora nuttalliana,NA,NA,NA,LC
9218,10293,us,135956666,Sorbus americana,NA,NA,NA,LC
9219,10293,us,135957190,Sorbus decora,NA,NA,NA,LC
9220,10293,us,135956737,Sorbus sitchensis,NA,NA,NA,LC
9221,10293,us,41384,Sorex alaskanus,NA,NA,NA,DD
9222,10293,us,41385,Sorex arcticus,NA,NA,NA,LC
9223,10293,us,20396,Sorex arizonae,NA,NA,NA,LC
9224,10293,us,41387,Sorex bairdi,NA,NA,NA,LC
9225,10293,us,41389,Sorex bendirii,NA,NA,NA,LC
9226,10293,us,41392,Sorex cinereus,NA,NA,NA,LC
9227,10293,us,41394,Sorex dispar,NA,NA,NA,LC
9228,10293,us,41396,Sorex fumeus,NA,NA,NA,LC
9229,10293,us,41399,Sorex haydeni,NA,NA,NA,LC
9230,10293,us,41400,Sorex hoyi,NA,NA,NA,LC
9231,10293,us,20390,Sorex jacksoni,NA,NA,NA,LC
9232,10293,us,41401,Sorex longirostris,NA,NA,NA,LC
9233,10293,us,41402,Sorex lyelli,NA,NA,NA,LC
9234,10293,us,41403,Sorex merriami,NA,NA,NA,LC
9235,10293,us,41405,Sorex monticolus,NA,NA,NA,LC
9236,10293,us,41406,Sorex nanus,NA,NA,NA,LC
9237,10293,us,136608,Sorex neomexicanus,NA,NA,NA,DD
9238,10293,us,41408,Sorex ornatus,NA,NA,NA,LC
9239,10293,us,41409,Sorex pacificus,NA,NA,NA,LC
9240,10293,us,41410,Sorex palustris,NA,NA,NA,LC
9241,10293,us,41413,Sorex preblei,NA,NA,NA,LC
9242,10293,us,20391,Sorex pribilofensis,NA,NA,NA,EN
9243,10293,us,136282,Sorex rohweri,NA,NA,NA,LC
9244,10293,us,41418,Sorex sonomae,NA,NA,NA,LC
9245,10293,us,41419,Sorex tenellus,NA,NA,NA,LC
9246,10293,us,41421,Sorex trowbridgii,NA,NA,NA,LC
9247,10293,us,41422,Sorex tundrensis,NA,NA,NA,LC
9248,10293,us,41423,Sorex ugyunak,NA,NA,NA,LC
9249,10293,us,41425,Sorex vagrans,NA,NA,NA,LC
9250,10293,us,136542,Sorex yukonicus,NA,NA,NA,LC
9251,10293,us,20421,Sosippus placidus,NA,NA,NA,VU
9252,10293,us,20434,Spaniacris deserticola,NA,NA,NA,LR/cd
9253,10293,us,64325105,Sparganium americanum,NA,NA,NA,LC
9254,10293,us,64325108,Sparganium androcladum,NA,NA,NA,LC
9255,10293,us,167925,Sparganium angustifolium,NA,NA,NA,LC
9256,10293,us,167926,Sparganium emersum,NA,NA,NA,LC
9257,10293,us,164140,Sparganium erectum,NA,NA,NA,LC
9258,10293,us,64325114,Sparganium eurycarpum,NA,NA,NA,LC
9259,10293,us,64325118,Sparganium fluctuans,NA,NA,NA,LC
9260,10293,us,175276,Sparganium glomeratum,NA,NA,NA,LC
9261,10293,us,167928,Sparganium hyperboreum,NA,NA,NA,LC
9262,10293,us,164166,Sparganium natans,NA,NA,NA,LC
9263,10293,us,190768,Sparisoma atomarium,NA,NA,NA,LC
9264,10293,us,190729,Sparisoma aurofrenatum,NA,NA,NA,LC
9265,10293,us,190738,Sparisoma chrysopterum,NA,NA,NA,LC
9266,10293,us,190712,Sparisoma radians,NA,NA,NA,LC
9267,10293,us,190721,Sparisoma rubripinne,NA,NA,NA,LC
9268,10293,us,190734,Sparisoma viride,NA,NA,NA,LC
9269,10293,us,13491788,Spartina alterniflora,NA,NA,NA,LC
9270,10293,us,64325157,Spartina gracilis,NA,NA,NA,LC
9271,10293,us,64325161,Spartina pectinata,NA,NA,NA,LC
9272,10293,us,49196213,Spathodea campanulata,NA,NA,NA,LC
9273,10293,us,22680247,Spatula clypeata,NA,NA,NA,LC
9274,10293,us,22680233,Spatula cyanoptera,NA,NA,NA,LC
9275,10293,us,22680229,Spatula discors,NA,NA,NA,LC
9276,10293,us,22680313,Spatula querquedula,NA,NA,NA,LC
9277,10293,us,59044,Spea bombifrons,NA,NA,NA,LC
9278,10293,us,59045,Spea hammondii,NA,NA,NA,NT
9279,10293,us,59046,Spea intermontana,NA,NA,NA,LC
9280,10293,us,59047,Spea multiplicata,NA,NA,NA,LC
9281,10293,us,18139045,Spectrunculus grandis,NA,NA,NA,LC
9282,10293,us,20451,Spelaeorchestia kiloana,NA,NA,NA,EN
9283,10293,us,20467,Speoplatyrhinus poulsoni,NA,NA,NA,CR
9284,10293,us,19128012,Spergularia bocconei,NA,NA,NA,LC
9285,10293,us,164334,Spergularia marina,NA,NA,NA,LC
9286,10293,us,68983987,Spermacoce tetraquetra,NA,NA,NA,LC
9287,10293,us,155511,Sphaerium corneum,NA,NA,NA,LC
9288,10293,us,66639395,Sphaerium fabale,NA,NA,NA,LC
9289,10293,us,155761,Sphaerium nitidum,NA,NA,NA,LC
9290,10293,us,66639399,Sphaerium occidentale,NA,NA,NA,LC
9291,10293,us,66639415,Sphaerium rhomboideum,NA,NA,NA,LC
9292,10293,us,66639423,Sphaerium simile,NA,NA,NA,LC
9293,10293,us,66639426,Sphaerium striatinum,NA,NA,NA,LC
9294,10293,us,39243,Sphaerocarpos drewei,NA,NA,NA,EN
9295,10293,us,198439,Sphaerodactylus argus,NA,NA,NA,LC
9296,10293,us,75605419,Sphaerodactylus elegans,NA,NA,NA,LC
9297,10293,us,64052,Sphaerodactylus notatus,NA,NA,NA,LC
9298,10293,us,19891638,Sphaerophysa salsula,NA,NA,NA,LC
9299,10293,us,154867,Sphagemacrurus gibber,NA,NA,NA,DD
9300,10293,us,22697817,Spheniscus humboldti,NA,NA,NA,VU
9301,10293,us,164176,Sphenoclea zeylanica,NA,NA,NA,LC
9302,10293,us,183652,Sphoeroides annulatus,NA,NA,NA,LC
9303,10293,us,193759,Sphoeroides dorsalis,NA,NA,NA,LC
9304,10293,us,183276,Sphoeroides lobatus,NA,NA,NA,LC
9305,10293,us,190246,Sphoeroides maculatus,NA,NA,NA,LC
9306,10293,us,193762,Sphoeroides nephelus,NA,NA,NA,LC
9307,10293,us,190193,Sphoeroides pachygaster,NA,NA,NA,LC
9308,10293,us,193611,Sphoeroides parvus,NA,NA,NA,LC
9309,10293,us,193630,Sphoeroides spengleri,NA,NA,NA,LC
9310,10293,us,193813,Sphoeroides testudineus,NA,NA,NA,LC
9311,10293,us,178105,Sphyraena argentea,NA,NA,NA,LC
9312,10293,us,190399,Sphyraena barracuda,NA,NA,NA,LC
9313,10293,us,20666166,Sphyraena borealis,NA,NA,NA,LC
9314,10293,us,178106,Sphyraena ensis,NA,NA,NA,LC
9315,10293,us,190362,Sphyraena guachancho,NA,NA,NA,LC
9316,10293,us,22680871,Sphyrapicus nuchalis,NA,NA,NA,LC
9317,10293,us,22680874,Sphyrapicus ruber,NA,NA,NA,LC
9318,10293,us,22680877,Sphyrapicus thyroideus,NA,NA,NA,LC
9319,10293,us,22680868,Sphyrapicus varius,NA,NA,NA,LC
9320,10293,us,39385,Sphyrna lewini,NA,NA,NA,EN
9321,10293,us,165291,Sphyrna lewini Eastern Central and Southeast Pacific subpopulation,NA,NA,Eastern Central and Southeast Pacific subpopulation,EN
9322,10293,us,165293,Sphyrna lewini Northwest and Western Central Atlantic subpopulation,NA,NA,Northwest and Western Central Atlantic subpopulation,EN
9323,10293,us,39386,Sphyrna mokarran,NA,NA,NA,EN
9324,10293,us,39387,Sphyrna tiburo,NA,NA,NA,LC
9325,10293,us,39388,Sphyrna zygaena,NA,NA,NA,VU
9326,10293,us,136797,Spilogale gracilis,NA,NA,NA,LC
9327,10293,us,41636,Spilogale putorius,NA,NA,NA,VU
9328,10293,us,60482887,Spilopelia chinensis,NA,NA,NA,LC
9329,10293,us,22722522,Spindalis zena,NA,NA,NA,LC
9330,10293,us,190402,Spiniphryne gladisfenae,NA,NA,NA,LC
9331,10293,us,22720413,Spinus lawrencei,NA,NA,NA,LC
9332,10293,us,22720359,Spinus pinus,NA,NA,NA,LC
9333,10293,us,22720410,Spinus psaltria,NA,NA,NA,LC
9334,10293,us,22720354,Spinus spinus,NA,NA,NA,LC
9335,10293,us,22720407,Spinus tristis,NA,NA,NA,LC
9336,10293,us,64176923,Spiranthes brevilabris,NA,NA,NA,EN
9337,10293,us,44393427,Spiranthes casei,NA,NA,NA,LC
9338,10293,us,22486502,Spiranthes delitescens,NA,NA,NA,EN
9339,10293,us,64176965,Spiranthes diluvialis,NA,NA,NA,LC
9340,10293,us,64176975,Spiranthes infernalis,NA,NA,NA,NT
9341,10293,us,64177005,Spiranthes parksii,NA,NA,NA,VU
9342,10293,us,175925,Spiranthes romanzoffiana,NA,NA,NA,LC
9343,10293,us,64176890,Spiranthes torta,NA,NA,NA,LC
9344,10293,us,184099,Spirinchus thaleichthys,NA,NA,NA,LC
9345,10293,us,164229,Spirodela polyrhiza,NA,NA,NA,LC
9346,10293,us,162587,Spirula spirula,NA,NA,NA,LC
9347,10293,us,22723796,Spiza americana,NA,NA,NA,LC
9348,10293,us,22721185,Spizella atrogularis,NA,NA,NA,LC
9349,10293,us,22734705,Spizella breweri,NA,NA,NA,LC
9350,10293,us,22721165,Spizella pallida,NA,NA,NA,LC
9351,10293,us,22721162,Spizella passerina,NA,NA,NA,LC
9352,10293,us,22721179,Spizella pusilla,NA,NA,NA,LC
9353,10293,us,22721182,Spizella wortheni,NA,NA,NA,EN
9354,10293,us,44392622,Sporobolus coahuilensis,NA,NA,NA,LC
9355,10293,us,22731776,Sporophila morelleti,NA,NA,NA,LC
9356,10293,us,98838439,Spratelloides delicatulus,NA,NA,NA,LC
9357,10293,us,69616870,Spurwinkia salsa,NA,NA,NA,LC
9358,10293,us,60214,Squaliolus laticaudus,NA,NA,NA,LC
9359,10293,us,190237,Squalogadus modificatus,NA,NA,NA,LC
9360,10293,us,91209505,Squalus acanthias,NA,NA,NA,VU
9361,10293,us,44169,Squalus acanthias Northwest Atlantic subpopulation,NA,NA,Northwest Atlantic subpopulation,EN
9362,10293,us,61416,Squalus cubensis,NA,NA,NA,DD
9363,10293,us,41877,Squalus mitsukurii,NA,NA,NA,DD
9364,10293,us,195488,Squalus suckleyi,NA,NA,NA,LC
9365,10293,us,39328,Squatina californica,NA,NA,NA,NT
9366,10293,us,60248,Squatina dumeril,NA,NA,NA,DD
9367,10293,us,203274,Stachys palustris,NA,NA,NA,LC
9368,10293,us,69622798,Stagnicola apicina,NA,NA,NA,DD
9369,10293,us,69622875,Stagnicola arctica,NA,NA,NA,LC
9370,10293,us,20707,Stagnicola bonnevillensis,NA,NA,NA,CR
9371,10293,us,69622894,Stagnicola caperata,NA,NA,NA,LC
9372,10293,us,189006,Stagnicola catascopium,NA,NA,NA,LC
9373,10293,us,189641,Stagnicola elodes,NA,NA,NA,LC
9374,10293,us,69622912,Stagnicola emarginata,NA,NA,NA,LC
9375,10293,us,189645,Stagnicola exilis,NA,NA,NA,LC
9376,10293,us,189660,Stagnicola idahoensis,NA,NA,NA,EN
9377,10293,us,189653,Stagnicola montanensis,NA,NA,NA,LC
9378,10293,us,189664,Stagnicola oronoensis,NA,NA,NA,DD
9379,10293,us,177724,Stagnicola pilsbryi,NA,NA,NA,EX
9380,10293,us,189673,Stagnicola traski,NA,NA,NA,LC
9381,10293,us,20706,Stagnicola utahensis,NA,NA,NA,CR
9382,10293,us,69623056,Stagnicola walkeriana,NA,NA,NA,DD
9383,10293,us,69623082,Stagnicola woodruffi,NA,NA,NA,LC
9384,10293,us,135957125,Staphylea trifolia,NA,NA,NA,LC
9385,10293,us,46104807,Starksia ocellata,NA,NA,NA,LC
9386,10293,us,46104864,Starksia starcki,NA,NA,NA,LC
9387,10293,us,46104150,Stathmonotus hemphillii,NA,NA,NA,LC
9388,10293,us,46104153,Stathmonotus stahli,NA,NA,NA,LC
9389,10293,us,47143351,Stathmonotus tekla,NA,NA,NA,LC
9390,10293,us,163172,Stauroteuthis syrtensis,NA,NA,NA,DD
9391,10293,us,22693472,Steganopus tricolor,NA,NA,NA,LC
9392,10293,us,188551,Stegastes adustus,NA,NA,NA,LC
9393,10293,us,188592,Stegastes diencaeus,NA,NA,NA,LC
9394,10293,us,188569,Stegastes leucostictus,NA,NA,NA,LC
9395,10293,us,188539,Stegastes partitus,NA,NA,NA,LC
9396,10293,us,188496,Stegastes planifrons,NA,NA,NA,LC
9397,10293,us,68308968,Stegastes xanthurus,NA,NA,NA,LC
9398,10293,us,22712152,Stelgidopteryx serripennis,NA,NA,NA,LC
9399,10293,us,155065,Stelgistrum beringianum,NA,NA,NA,DD
9400,10293,us,64325183,Stellaria calycantha,NA,NA,NA,LC
9401,10293,us,64325204,Stellaria humifusa,NA,NA,NA,LC
9402,10293,us,193271,Stellifer lanceolatus,NA,NA,NA,LC
9403,10293,us,199187,Stemonidium hypomelas,NA,NA,NA,LC
9404,10293,us,154666,Stemonosudis bullisi,NA,NA,NA,DD
9405,10293,us,190146,Stemonosudis intermedia,NA,NA,NA,LC
9406,10293,us,190158,Stemonosudis siliquiventer,NA,NA,NA,LC
9407,10293,us,20729,Stenella attenuata,NA,NA,NA,LC
9408,10293,us,20730,Stenella clymene,NA,NA,NA,LC
9409,10293,us,20731,Stenella coeruleoalba,NA,NA,NA,LC
9410,10293,us,20732,Stenella frontalis,NA,NA,NA,LC
9411,10293,us,20733,Stenella longirostris,NA,NA,NA,LC
9412,10293,us,20737,Stenelmis gammoni,NA,NA,NA,VU
9413,10293,us,20738,Steno bredanensis,NA,NA,NA,LC
9414,10293,us,151842,Stenocereus thurberi,NA,NA,NA,LC
9415,10293,us,135545,Stenodus nelma,NA,NA,NA,LC
9416,10293,us,42685,Stenogomphurus consanguis,NA,NA,NA,LC
9417,10293,us,51179134,Stenogomphurus rogersi,NA,NA,NA,LC
9418,10293,us,80220185,Stenogyne bifida,NA,NA,NA,CR
9419,10293,us,80220290,Stenogyne campanulata,NA,NA,NA,CR
9420,10293,us,80220314,Stenogyne kanehoana,NA,NA,NA,CR
9421,10293,us,80232294,Stenogyne kealiae,NA,NA,NA,CR
9422,10293,us,20762,Stenopelmatus cahuilaensis,NA,NA,NA,VU
9423,10293,us,20763,Stenopelmatus navajo,NA,NA,NA,VU
9424,10293,us,20764,Stenopelmatus nigrocapitatus,NA,NA,NA,LR/cd
9425,10293,us,170180,Stenotomus caprinus,NA,NA,NA,LC
9426,10293,us,170168,Stenotomus chrysops,NA,NA,NA,NT
9427,10293,us,20767,Stenotrema hubrichti,NA,NA,NA,DD
9428,10293,us,20768,Stenotrema leai ssp. cheatumi,cheatumi,ssp.,NA,DD
9429,10293,us,20769,Stenotrema pilsbryi,NA,NA,NA,DD
9430,10293,us,133521,Stephanocoenia intersepta,NA,NA,NA,LC
9431,10293,us,16781168,Stephanolepis hispidus,NA,NA,NA,LC
9432,10293,us,16781181,Stephanolepis setifer,NA,NA,NA,LC
9433,10293,us,22694251,Stercorarius longicaudus,NA,NA,NA,LC
9434,10293,us,22694245,Stercorarius parasiticus,NA,NA,NA,LC
9435,10293,us,22694240,Stercorarius pomarinus,NA,NA,NA,LC
9436,10293,us,59406,Stereochilus marginatus,NA,NA,NA,LC
9437,10293,us,20795,Stereolepis gigas,NA,NA,NA,CR
9438,10293,us,185000,Stereomastis nana,NA,NA,NA,LC
9439,10293,us,185037,Stereomastis pacifica,NA,NA,NA,LC
9440,10293,us,185012,Stereomastis sculpta,NA,NA,NA,LC
9441,10293,us,185023,Stereomastis surda,NA,NA,NA,LC
9442,10293,us,20796,Sterkia clementina,NA,NA,NA,LR/nt
9443,10293,us,22694601,Sterna dougallii,NA,NA,NA,LC
9444,10293,us,22694646,Sterna forsteri,NA,NA,NA,LC
9445,10293,us,22694623,Sterna hirundo,NA,NA,NA,LC
9446,10293,us,22694629,Sterna paradisaea,NA,NA,NA,LC
9447,10293,us,18253296,Sternoptyx diaphana,NA,NA,NA,LC
9448,10293,us,155012,Sternoptyx obscura,NA,NA,NA,LC
9449,10293,us,190145,Sternoptyx pseudobscura,NA,NA,NA,LC
9450,10293,us,170492,Sternotherus carinatus,NA,NA,NA,LC
9451,10293,us,20824,Sternotherus depressus,NA,NA,NA,CR
9452,10293,us,170493,Sternotherus minor,NA,NA,NA,LC
9453,10293,us,163450,Sternotherus odoratus,NA,NA,NA,LC
9454,10293,us,22694656,Sternula albifrons,NA,NA,NA,LC
9455,10293,us,22694673,Sternula antillarum,NA,NA,NA,LC
9456,10293,us,187799,Stethojulis balteata,NA,NA,NA,LC
9457,10293,us,62085861,Stewartia malacodendron,NA,NA,NA,LC
9458,10293,us,62086365,Stewartia ovata,NA,NA,NA,LC
9459,10293,us,163152,Sthenoteuthis oualaniensis,NA,NA,NA,LC
9460,10293,us,163198,Sthenoteuthis pteropus,NA,NA,NA,LC
9461,10293,us,180477,Stichopus chloronotus,NA,NA,NA,LC
9462,10293,us,180238,Stichopus herrmanni,NA,NA,NA,VU
9463,10293,us,180488,Stichopus horrens,NA,NA,NA,DD
9464,10293,us,180367,Stichopus monotuberculatus,NA,NA,NA,DD
9465,10293,us,180544,Stichopus noctivagus,NA,NA,NA,LC
9466,10293,us,17222946,Stictocardia tiliifolia,NA,NA,NA,LC
9467,10293,us,176079,Stigmatoteuthis dofleini,NA,NA,NA,LC
9468,10293,us,162938,Stigmatoteuthis hoylei,NA,NA,NA,LC
9469,10293,us,20854,Stiobia nana,NA,NA,NA,VU
9470,10293,us,44392289,Stipa kingii,NA,NA,NA,LC
9471,10293,us,44392747,Stipa scribneri,NA,NA,NA,LC
9472,10293,us,162502,Stoloteuthis leucoptera,NA,NA,NA,DD
9473,10293,us,21133121,Stomias affinis,NA,NA,NA,LC
9474,10293,us,198563,Stomias boa,NA,NA,NA,LC
9475,10293,us,18257533,Stomias brevibarbatus,NA,NA,NA,LC
9476,10293,us,18257655,Stomias longibarbatus,NA,NA,NA,LC
9477,10293,us,20867,Stonemyia volutina,NA,NA,NA,EX
9478,10293,us,63928,Storeria dekayi,NA,NA,NA,LC
9479,10293,us,63930,Storeria occipitomaculata,NA,NA,NA,LC
9480,10293,us,20872,Streptocephalus woottoni,NA,NA,NA,EN
9481,10293,us,22727811,Streptopelia decaocto,NA,NA,NA,LC
9482,10293,us,22690439,Streptopelia orientalis,NA,NA,NA,LC
9483,10293,us,22690515,Streptopelia roseogrisea,NA,NA,NA,LC
9484,10293,us,22686476,Streptoprocne zonaris,NA,NA,NA,LC
9485,10293,us,22689118,Strix nebulosa,NA,NA,NA,LC
9486,10293,us,22689089,Strix occidentalis,NA,NA,NA,NT
9487,10293,us,22689094,Strix varia,NA,NA,NA,LC
9488,10293,us,183294,Strongylura exilis,NA,NA,NA,LC
9489,10293,us,155259,Strongylura marina,NA,NA,NA,LC
9490,10293,us,189819,Strongylura notata,NA,NA,NA,LC
9491,10293,us,190195,Strongylura timucu,NA,NA,NA,LC
9492,10293,us,20939,Strophitus connasaugaensis,NA,NA,NA,NT
9493,10293,us,20940,Strophitus subvexus,NA,NA,NA,LR/nt
9494,10293,us,56503729,Strumpfia maritima,NA,NA,NA,LC
9495,10293,us,20944,Strymon avalona,NA,NA,NA,VU
9496,10293,us,19619916,Stuckenia filiformis,NA,NA,NA,LC
9497,10293,us,168962,Stuckenia pectinata,NA,NA,NA,LC
9498,10293,us,195506,Stuckenia vaginata,NA,NA,NA,LC
9499,10293,us,22735434,Sturnella magna,NA,NA,NA,NT
9500,10293,us,22724256,Sturnella neglecta,NA,NA,NA,LC
9501,10293,us,22710886,Sturnus vulgaris,NA,NA,NA,LC
9502,10293,us,155148,Stygnobrotula latebricola,NA,NA,NA,LC
9503,10293,us,20973,Stygobromus araeus,NA,NA,NA,VU
9504,10293,us,20974,Stygobromus arizonensis,NA,NA,NA,VU
9505,10293,us,21013,Stygobromus balconis,NA,NA,NA,VU
9506,10293,us,20976,Stygobromus barri,NA,NA,NA,VU
9507,10293,us,20977,Stygobromus bifurcatus,NA,NA,NA,VU
9508,10293,us,20978,Stygobromus bowmani,NA,NA,NA,VU
9509,10293,us,20979,Stygobromus clantoni,NA,NA,NA,VU
9510,10293,us,20980,Stygobromus conradi,NA,NA,NA,VU
9511,10293,us,20981,Stygobromus cooperi,NA,NA,NA,VU
9512,10293,us,20982,Stygobromus dejectus,NA,NA,NA,VU
9513,10293,us,20983,Stygobromus elatus,NA,NA,NA,VU
9514,10293,us,20984,Stygobromus emarginatus,NA,NA,NA,VU
9515,10293,us,20985,Stygobromus ephemerus,NA,NA,NA,VU
9516,10293,us,20986,Stygobromus flagellatus,NA,NA,NA,VU
9517,10293,us,20987,Stygobromus gradyi,NA,NA,NA,VU
9518,10293,us,20988,Stygobromus hadenoecus,NA,NA,NA,VU
9519,10293,us,20989,Stygobromus harai,NA,NA,NA,VU
9520,10293,us,20990,Stygobromus hayi,NA,NA,NA,EN
9521,10293,us,20991,Stygobromus heteropodus,NA,NA,NA,VU
9522,10293,us,20992,Stygobromus hubbsi,NA,NA,NA,VU
9523,10293,us,20993,Stygobromus identatus,NA,NA,NA,VU
9524,10293,us,20994,Stygobromus longipes,NA,NA,NA,VU
9525,10293,us,20995,Stygobromus lucifugus,NA,NA,NA,EX
9526,10293,us,20996,Stygobromus mackenziei,NA,NA,NA,VU
9527,10293,us,20997,Stygobromus montanus,NA,NA,NA,VU
9528,10293,us,20998,Stygobromus morrisoni,NA,NA,NA,VU
9529,10293,us,21014,Stygobromus mundus,NA,NA,NA,VU
9530,10293,us,21000,Stygobromus nortoni,NA,NA,NA,VU
9531,10293,us,21001,Stygobromus onondagaensis,NA,NA,NA,VU
9532,10293,us,21002,Stygobromus ozarkensis,NA,NA,NA,VU
9533,10293,us,21003,Stygobromus parvus,NA,NA,NA,VU
9534,10293,us,21004,Stygobromus pecki,NA,NA,NA,EN
9535,10293,us,21005,Stygobromus pizzinii,NA,NA,NA,VU
9536,10293,us,21006,Stygobromus putealis,NA,NA,NA,VU
9537,10293,us,21007,Stygobromus reddelli,NA,NA,NA,VU
9538,10293,us,21008,Stygobromus smithii,NA,NA,NA,VU
9539,10293,us,21009,Stygobromus spinatus,NA,NA,NA,VU
9540,10293,us,21010,Stygobromus stellmacki,NA,NA,NA,VU
9541,10293,us,21011,Stygobromus subtilis,NA,NA,NA,VU
9542,10293,us,21012,Stygobromus wengerorum,NA,NA,NA,VU
9543,10293,us,21112669,Stylephorus chordatus,NA,NA,NA,LC
9544,10293,us,51272366,Stylogomphus albistylus,NA,NA,NA,LC
9545,10293,us,51272396,Stylogomphus sigmastylus,NA,NA,NA,LC
9546,10293,us,165048,Stylurus amnicola,NA,NA,NA,LC
9547,10293,us,51272433,Stylurus intricatus,NA,NA,NA,LC
9548,10293,us,165008,Stylurus ivae,NA,NA,NA,LC
9549,10293,us,51272472,Stylurus laurae,NA,NA,NA,LC
9550,10293,us,51272520,Stylurus notatus,NA,NA,NA,LC
9551,10293,us,51272610,Stylurus olivaceus,NA,NA,NA,LC
9552,10293,us,164921,Stylurus plagiatus,NA,NA,NA,LC
9553,10293,us,21118,Stylurus potulentus,NA,NA,NA,VU
9554,10293,us,164933,Stylurus scudderi,NA,NA,NA,LC
9555,10293,us,165068,Stylurus spiniceps,NA,NA,NA,LC
9556,10293,us,21119,Stylurus townesi,NA,NA,NA,LC
9557,10293,us,167839,Subularia aquatica,NA,NA,NA,LC
9558,10293,us,21128,Succinea chittenangoensis,NA,NA,NA,DD
9559,10293,us,47165538,Sudis atrox,NA,NA,NA,LC
9560,10293,us,190101,Sudis hyalina,NA,NA,NA,DD
9561,10293,us,187485,Suezichthys notatus,NA,NA,NA,LC
9562,10293,us,154721,Sufflamen fraenatum,NA,NA,NA,LC
9563,10293,us,22736173,Sula dactylatra,NA,NA,NA,LC
9564,10293,us,22696698,Sula leucogaster,NA,NA,NA,LC
9565,10293,us,22696683,Sula nebouxii,NA,NA,NA,LC
9566,10293,us,22696694,Sula sula,NA,NA,NA,LC
9567,10293,us,66296722,Suriana maritima,NA,NA,NA,LC
9568,10293,us,22689189,Surnia ulula,NA,NA,NA,LC
9569,10293,us,41775,Sus scrofa,NA,NA,NA,LC
9570,10293,us,69592082,Suttonia lineata,NA,NA,NA,LC
9571,10293,us,32519,Swietenia mahagoni,NA,NA,NA,EN
9572,10293,us,190219,Syacium gunteri,NA,NA,NA,LC
9573,10293,us,15622604,Syacium micrurum,NA,NA,NA,LC
9574,10293,us,16778128,Syacium papillosum,NA,NA,NA,LC
9575,10293,us,22734992,Sylvia curruca,NA,NA,NA,LC
9576,10293,us,41296,Sylvilagus aquaticus,NA,NA,NA,LC
9577,10293,us,41297,Sylvilagus audubonii,NA,NA,NA,LC
9578,10293,us,41302,Sylvilagus bachmani,NA,NA,NA,LC
9579,10293,us,41309,Sylvilagus cognatus,NA,NA,NA,EN
9580,10293,us,41299,Sylvilagus floridanus,NA,NA,NA,LC
9581,10293,us,41300,Sylvilagus nuttallii,NA,NA,NA,LC
9582,10293,us,41301,Sylvilagus obscurus,NA,NA,NA,NT
9583,10293,us,41303,Sylvilagus palustris,NA,NA,NA,LC
9584,10293,us,41310,Sylvilagus robustus,NA,NA,NA,EN
